 1 Validation (clean) EPE: 1.703611, 1px: 0.880202, 3px: 0.945925, 5px: 0.960891
 1 Validation (final) EPE: 3.327682, 1px: 0.830195, 3px: 0.905384, 5px: 0.926550
 2 Validation (clean) EPE: 1.816979, 1px: 0.884402, 3px: 0.948927, 5px: 0.963279
 2 Validation (final) EPE: 3.124541, 1px: 0.837857, 3px: 0.911540, 5px: 0.932289
 3 Validation (clean) EPE: 1.570627, 1px: 0.886013, 3px: 0.949912, 5px: 0.964304
 3 Validation (final) EPE: 3.024307, 1px: 0.835429, 3px: 0.908620, 5px: 0.929718
 4 Validation (clean) EPE: 1.562761, 1px: 0.888855, 3px: 0.950729, 5px: 0.964852
 4 Validation (final) EPE: 3.071264, 1px: 0.838502, 3px: 0.910885, 5px: 0.931606
 5 Validation (clean) EPE: 1.452410, 1px: 0.891520, 3px: 0.952263, 5px: 0.966078
 5 Validation (final) EPE: 2.951403, 1px: 0.842547, 3px: 0.913143, 5px: 0.933112
 6 Validation (clean) EPE: 1.529690, 1px: 0.893325, 3px: 0.952484, 5px: 0.965939
 6 Validation (final) EPE: 2.965308, 1px: 0.844953, 3px: 0.913906, 5px: 0.933491
 7 Validation (clean) EPE: 1.406697, 1px: 0.895423, 3px: 0.953827, 5px: 0.967170
 7 Validation (final) EPE: 2.905351, 1px: 0.842963, 3px: 0.912572, 5px: 0.932553
 8 Validation (clean) EPE: 1.362009, 1px: 0.896169, 3px: 0.954858, 5px: 0.967912
 8 Validation (final) EPE: 2.804187, 1px: 0.847018, 3px: 0.915632, 5px: 0.935564
 9 Validation (clean) EPE: 1.456730, 1px: 0.897020, 3px: 0.954440, 5px: 0.967482
 9 Validation (final) EPE: 3.012278, 1px: 0.844023, 3px: 0.911804, 5px: 0.931624
10 Validation (clean) EPE: 1.379523, 1px: 0.899739, 3px: 0.956022, 5px: 0.968761
10 Validation (final) EPE: 2.831467, 1px: 0.848822, 3px: 0.916161, 5px: 0.935358
11 Validation (clean) EPE: 1.332695, 1px: 0.900460, 3px: 0.956321, 5px: 0.968934
11 Validation (final) EPE: 2.709850, 1px: 0.850635, 3px: 0.918055, 5px: 0.937145
12 Validation (clean) EPE: 1.336097, 1px: 0.900903, 3px: 0.956522, 5px: 0.969100
12 Validation (final) EPE: 2.694407, 1px: 0.850970, 3px: 0.917793, 5px: 0.936881

Things:
Validation (frames_cleanpass) EPE: 3.001634, 1px: 0.824093, 3px: 0.905059, 5px: 0.927567
Validation (frames_finalpass) EPE: 2.652507, 1px: 0.821834, 3px: 0.904604, 5px: 0.927817

env CUDA_VISIBLE_DEVICES=0,3 python train.py --name craft2-things --stage things --validation sintel --output results/things/craft --restore_ckpt results/chairs/craft2/craft2-chairs.pth --num_steps 120000 --lr 0.000125 --image_size 400 720 --wdecay 0.0001 --gpus 0 1 --batch_size 6 --val_freq 10000 --print_freq 100 --mixed_precision --setrans --corrnorm global --f2trans
Time: 09201123
Args:
Namespace(add_noise=False, batch_size=6, clip=1.0, corr_norm_type='global', corr_radius=4, craft=False, dropout=0.0, epsilon=1e-08, f2_pos_code_weight=0.5, f2trans=True, freeze_bn=False, gamma=0.8, gpus=[0, 1], image_size=[400, 720], inter_num_modes=4, inter_pos_code_type='bias', inter_pos_code_weight=0.5, inter_qk_have_bias=True, intra_num_modes=4, intra_pos_code_type='bias', intra_pos_code_weight=1.0, iters=12, load_optimizer_state=False, load_scheduler_state=False, lr=0.000125, mixed_precision=True, model_name='', name='craft2-things', num_heads=1, num_steps=120000, output='results/things/craft', perturb_inter_posw_range=0.0, perturb_intra_posw_range=0.0, pos_bias_radius=7, position_and_content=False, position_only=False, print_freq=100, restore_ckpt='results/chairs/craft2/craft2-chairs.pth', setrans=True, small=False, stage='things', upsample_learn=False, val_freq=10000, validation=['sintel'], wdecay=0.0001)
Lookup radius: 4
F2 transformer-out_trans: v_has_bias: False, has_FFN: False, has_input_skip: True
F2 transformer: in_feat_dim: 256, feat_dim: 256, modes: 4, qk_have_bias: False
Positional biases weight perturbation: 0.0/0.5
Sliding-window Positional Biases, r: {R}, max size: {max_pos_size}
F2-trans config:
{'feat_dim': 256, 'in_feat_dim': 256, 'pos_dim': 2, 'pos_code_weight': 0.5, 'perturb_posw_range': 0.0, 'num_modes': 4, 'tie_qk_scheme': None, 'mid_type': 'shared', 'trans_output_type': 'private', 'act_fun': <function gelu at 0x7f2436c03e50>, 'attn_clip': 100, 'attn_diag_cycles': 1000, 'base_initializer_range': 0.02, 'qk_have_bias': False, 'v_has_bias': False, 'query_idbias_scale': 10, 'feattrans_lin1_idbias_scale': 10, 'pool_modes_feat': 'softmax', 'hidden_dropout_prob': 0.1, 'attention_probs_dropout_prob': 0.2, 'pos_code_type': 'bias', 'ablate_multihead': False, 'out_attn_probs_only': False, 'out_attn_scores_only': False, 'pos_bias_radius': 7, 'has_FFN': False, 'has_input_skip': True}
Intra-frame attention: in_feat_dim: 128, feat_dim: 128, modes: 4, qk_have_bias: False
Positional biases weight perturbation: 0.0/1.0
Sliding-window Positional Biases, r: {R}, max size: {max_pos_size}
Intra-frame trans config:
{'feat_dim': 128, 'in_feat_dim': 128, 'pos_dim': 2, 'pos_code_weight': 1.0, 'perturb_posw_range': 0.0, 'num_modes': 4, 'tie_qk_scheme': None, 'mid_type': 'shared', 'trans_output_type': 'private', 'act_fun': <function gelu at 0x7f2436c03e50>, 'attn_clip': 100, 'attn_diag_cycles': 1000, 'base_initializer_range': 0.02, 'qk_have_bias': False, 'v_has_bias': False, 'query_idbias_scale': 10, 'feattrans_lin1_idbias_scale': 10, 'pool_modes_feat': 'softmax', 'hidden_dropout_prob': 0.1, 'attention_probs_dropout_prob': 0.2, 'pos_code_type': 'bias', 'ablate_multihead': False, 'out_attn_probs_only': True, 'out_attn_scores_only': False, 'pos_bias_radius': 7, 'has_FFN': False, 'has_input_skip': True}
Motion Aggregator: v_has_bias: False, has_FFN: False, has_input_skip: True
Parameter Count: 6241416
Training with 80604 image pairs
Model checkpoint loaded from results/chairs/craft2/craft2-chairs.pth: <All keys matched successfully>.
Optimizer state NOT loaded.
Scheduler state NOT loaded.
Logger NOT loaded.
train.py:227: FutureWarning: Non-finite norm encountered in torch.nn.utils.clip_grad_norm_; continuing anyway. Note that the default behavior will change in a future release to error out if a non-finite total norm is encountered. At that point, setting error_if_nonfinite=false will be required to retain the old behavior.
  torch.nn.utils.clip_grad_norm_(model.parameters(), args.clip)
/home/li_shaohua/venv/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:129: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
/home/li_shaohua/venv/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:1289: UserWarning: To get the last learning rate computed by the scheduler, please use `get_last_lr()`.
  warnings.warn("To get the last learning rate computed by the scheduler, "
[   100,  0.0000070]     0.6194,     0.7755,     0.8165,    10.5657,    15h33m
[   200,  0.0000090]     0.6472,     0.7913,     0.8308,     9.7439,    14h37m
[   300,  0.0000110]     0.6582,     0.7900,     0.8263,    12.0449,    14h16m
[   400,  0.0000130]     0.6630,     0.7964,     0.8340,     9.9261,    14h26m
[   500,  0.0000150]     0.6764,     0.8061,     0.8429,     9.3822,    14h16m
[   600,  0.0000170]     0.6667,     0.7962,     0.8327,     9.9488,    14h26m
[   700,  0.0000190]     0.6710,     0.7987,     0.8347,    11.2092,    14h14m
[   800,  0.0000210]     0.6862,     0.8113,     0.8458,     8.8513,    14h22m
[   900,  0.0000230]     0.6834,     0.8078,     0.8422,    10.2713,    14h21m
[  1000,  0.0000250]     0.7129,     0.8320,     0.8646,     7.3428,    14h09m
[  1100,  0.0000270]     0.6941,     0.8180,     0.8525,     8.8880,    14h38m
[  1200,  0.0000290]     0.6815,     0.8024,     0.8376,     9.3551,    14h07m
[  1300,  0.0000310]     0.6863,     0.8091,     0.8445,    10.2112,    14h01m
[  1400,  0.0000330]     0.6942,     0.8196,     0.8547,     8.6938,    14h06m
[  1500,  0.0000350]     0.6832,     0.8049,     0.8389,    11.0507,    14h02m
[  1600,  0.0000370]     0.7021,     0.8219,     0.8548,     8.7248,    14h13m
[  1700,  0.0000390]     0.6972,     0.8202,     0.8540,     7.9704,    13h59m
[  1800,  0.0000410]     0.7058,     0.8252,     0.8575,     8.2032,    14h06m
[  1900,  0.0000430]     0.7077,     0.8264,     0.8584,     8.8504,    14h06m
[  2000,  0.0000450]     0.6949,     0.8168,     0.8506,     9.9147,    14h17m
[  2100,  0.0000470]     0.7009,     0.8196,     0.8532,     8.9091,    14h00m
[  2200,  0.0000490]     0.7015,     0.8182,     0.8509,     9.8152,    14h01m
[  2300,  0.0000509]     0.7051,     0.8236,     0.8564,     9.2744,    14h25m
[  2400,  0.0000529]     0.7090,     0.8247,     0.8576,     8.2998,    14h01m
[  2500,  0.0000549]     0.7083,     0.8294,     0.8630,     7.8446,    13h58m
[  2600,  0.0000569]     0.7041,     0.8257,     0.8603,     8.1162,    13h54m
[  2700,  0.0000589]     0.6905,     0.8122,     0.8467,    10.4083,    14h09m
[  2800,  0.0000609]     0.6988,     0.8216,     0.8564,     7.8397,    13h53m
[  2900,  0.0000629]     0.6984,     0.8181,     0.8526,     8.6999,    13h52m
[  3000,  0.0000649]     0.7037,     0.8254,     0.8590,     8.0879,    13h53m
[  3100,  0.0000669]     0.7062,     0.8217,     0.8536,     9.8513,    14h02m
[  3200,  0.0000689]     0.7025,     0.8235,     0.8578,     7.8692,    14h00m
[  3300,  0.0000709]     0.7094,     0.8316,     0.8640,     9.0098,    13h47m
[  3400,  0.0000729]     0.6862,     0.8040,     0.8374,    11.3802,    13h46m
[  3500,  0.0000749]     0.6911,     0.8146,     0.8498,     9.9664,    13h50m
[  3600,  0.0000769]     0.7029,     0.8224,     0.8565,     9.3079,    13h53m
[  3700,  0.0000789]     0.7053,     0.8234,     0.8561,     8.4272,    13h42m
[  3800,  0.0000809]     0.7005,     0.8205,     0.8545,     8.9649,    13h44m
[  3900,  0.0000829]     0.7011,     0.8228,     0.8567,     7.9507,    13h46m
[  4000,  0.0000849]     0.6907,     0.8131,     0.8473,     9.5107,    13h40m
[  4100,  0.0000869]     0.7000,     0.8182,     0.8509,    10.7855,    13h46m
[  4200,  0.0000889]     0.7044,     0.8254,     0.8596,     8.4573,    13h40m
[  4300,  0.0000909]     0.7061,     0.8262,     0.8590,     8.8811,    13h38m
[  4400,  0.0000929]     0.6823,     0.8084,     0.8443,     9.8256,    13h43m
[  4500,  0.0000949]     0.6996,     0.8173,     0.8509,     8.9787,    13h39m
[  4600,  0.0000969]     0.7113,     0.8301,     0.8633,     8.0601,    13h37m
[  4700,  0.0000989]     0.7104,     0.8312,     0.8644,     7.7740,    13h40m
[  4800,  0.0001009]     0.7040,     0.8237,     0.8567,     9.0573,    13h38m
[  4900,  0.0001029]     0.6958,     0.8160,     0.8498,     8.8582,    13h42m
[  5000,  0.0001049]     0.7008,     0.8200,     0.8529,     9.3785,    13h35m
[  5100,  0.0001069]     0.6874,     0.8097,     0.8440,     9.4766,    13h36m
[  5200,  0.0001089]     0.6950,     0.8135,     0.8464,    10.7430,    14h11m
[  5300,  0.0001109]     0.6928,     0.8139,     0.8480,     9.8132,    13h44m
[  5400,  0.0001129]     0.7121,     0.8304,     0.8641,     7.9536,    13h43m
[  5500,  0.0001149]     0.6995,     0.8179,     0.8506,    10.0497,    13h32m
[  5600,  0.0001169]     0.6940,     0.8160,     0.8499,    10.3939,    13h36m
[  5700,  0.0001189]     0.6823,     0.8055,     0.8403,    11.5320,    13h35m
[  5800,  0.0001209]     0.6932,     0.8132,     0.8468,     9.9814,    13h30m
[  5900,  0.0001229]     0.7022,     0.8218,     0.8553,    10.0372,    13h30m
[  6000,  0.0001249]     0.6901,     0.8140,     0.8488,     9.4891,    13h28m
[  6100,  0.0001249]     0.6891,     0.8063,     0.8391,    12.4483,    13h30m
[  6200,  0.0001248]     0.7035,     0.8248,     0.8584,     8.6565,    13h27m
[  6300,  0.0001247]     0.7014,     0.8229,     0.8577,     8.8923,    13h30m
[  6400,  0.0001246]     0.6905,     0.8152,     0.8503,     9.8300,    13h25m
[  6500,  0.0001245]     0.7007,     0.8184,     0.8516,     9.4157,    13h29m
[  6600,  0.0001243]     0.7016,     0.8232,     0.8571,     8.9505,    13h27m
[  6700,  0.0001242]     0.7008,     0.8231,     0.8569,     8.6694,    13h31m
[  6800,  0.0001241]     0.7046,     0.8269,     0.8605,     9.1203,    13h29m
[  6900,  0.0001240]     0.7030,     0.8260,     0.8607,     8.5103,    13h26m
[  7000,  0.0001239]     0.7022,     0.8243,     0.8580,     9.3028,    13h23m
[  7100,  0.0001238]     0.6918,     0.8156,     0.8501,     8.9973,    13h19m
[  7200,  0.0001237]     0.6945,     0.8152,     0.8489,    11.1581,    13h20m
[  7300,  0.0001236]     0.7004,     0.8241,     0.8588,     9.6133,    13h26m
[  7400,  0.0001235]     0.6895,     0.8099,     0.8440,    10.3623,    13h17m
[  7500,  0.0001234]     0.6833,     0.8060,     0.8404,    10.1956,    13h26m
[  7600,  0.0001233]     0.6956,     0.8162,     0.8509,     9.7499,    13h22m
[  7700,  0.0001231]     0.7052,     0.8237,     0.8562,     8.5388,    13h30m
[  7800,  0.0001230]     0.7011,     0.8231,     0.8570,     8.9227,    13h21m
[  7900,  0.0001229]     0.6749,     0.8003,     0.8354,    10.5181,    13h16m
[  8000,  0.0001228]     0.6896,     0.8174,     0.8536,     9.2826,    13h32m
[  8100,  0.0001227]     0.7071,     0.8264,     0.8587,     9.5977,    13h17m
[  8200,  0.0001226]     0.7069,     0.8265,     0.8596,     7.4249,    13h12m
[  8300,  0.0001225]     0.7098,     0.8281,     0.8612,     9.1308,    13h28m
[  8400,  0.0001224]     0.6830,     0.8049,     0.8400,    10.1435,    13h19m
[  8500,  0.0001223]     0.6976,     0.8194,     0.8536,     9.3760,    13h15m
